,x,y,lon,lat,distance,distanceProp,onshelfX,onshelfY,alongshelfX,alongshelfY
1999,852.0,461.0,33.125,-25.375,27697.63456301012,0.740241088927726,-0.6317206576976595,-0.77519611108289,-0.013468754063554507,0.9999092922180369
2000,852.0,462.0,33.125,-25.625,27698.57674994455,0.7409447648262212,-0.6317206576976595,-0.77519611108289,-0.013468754063554507,0.9999092922180369
2001,852.0,463.0,33.125,-25.875,27699.525496275408,0.7416553510506964,-0.6317206576976595,-0.77519611108289,-0.013468754063554507,0.9999092922180369
2002,852.0,461.0,33.125,-25.375,2553.748731719839,0.06825094531865501,-0.6317206576976595,-0.77519611108289,-0.6874675975896807,0.7262150523531392
2003,853.0,461.0,33.375,-25.375,13640.82143612605,0.36456169174936365,-0.6317206576976595,-0.77519611108289,0.9916500830510193,0.12895779458763507
2004,853.0,462.0,33.375,-25.625,29058.428710984837,0.7773211895273022,-0.6317206576976595,-0.77519611108289,0.33109583699784956,0.9435971315782459
2005,853.0,463.0,33.375,-25.875,2862.0792929867434,0.07663223050735782,-0.6317206576976595,-0.77519611108289,-0.974624463309682,-0.2238462765343985
2006,854.0,463.0,33.625,-25.875,25031.814133790773,0.6702273257832053,-0.6317206576976595,-0.77519611108289,0.9998908288847559,-0.01477600460733039
2007,855.0,463.0,33.875,-25.875,25295.018176584686,0.6772746193111225,-0.6317206576976595,-0.77519611108289,0.9912705791568189,0.13184323607263598
2008,856.0,463.0,34.125,-25.875,25179.987562813418,0.6741946723189051,-0.6317206576976595,-0.77519611108289,0.9949500340312215,-0.1003714589974218
2009,857.0,463.0,34.375,-25.875,25032.019666037606,0.670232828913239,-0.6317206576976595,-0.77519611108289,0.9998560424422672,-0.01696745094842612
2010,858.0,463.0,34.625,-25.875,1213.9512183806728,0.032503568234322315,-0.6317206576976595,-0.77519611108289,0.8349184426245929,-0.5503736859310449
2011,858.0,462.0,34.625,-25.625,30726.190678623996,0.8219342940219577,-0.6317206576976595,-0.77519611108289,-0.8123638922030465,0.583150843817204
2012,859.0,462.0,34.875,-25.625,12339.44120473241,0.33008354342775903,-0.6317206576976595,-0.77519611108289,0.7512308425732939,-0.6600395603042433
2013,859.0,461.0,34.875,-25.375,24854.605943136132,0.6642589108597555,-0.6317206576976595,-0.77519611108289,-0.6894973419670848,0.7242882129513948
2014,860.0,461.0,35.125,-25.375,10741.356041479161,0.2870711964451893,-0.6317206576976595,-0.77519611108289,0.6005233846141715,-0.7996071938968157
2015,860.0,460.0,35.125,-25.125,31556.453277964923,0.8426056834388819,-0.6317206576976595,-0.77519611108289,-0.5152595752717025,0.8570341709003351
2016,860.0,459.0,35.125,-24.875,10355.68979997519,0.2762641290437279,-0.6317206576976595,-0.77519611108289,-0.4163716128927422,0.9091945226281867
2017,860.0,459.0,35.125,-24.875,10726.117667700857,0.28614622615434254,-0.6317206576976595,-0.77519611108289,-0.48823427333518044,0.8727126069565331
2018,861.0,459.0,35.375,-24.875,20352.522410401223,0.542954837983455,-0.6317206576976595,-0.77519611108289,0.48823427333532293,-0.8727126069564535
2019,861.0,458.0,35.375,-24.625,28704.028453084175,0.7650699980979007,-0.6317206576976595,-0.77519611108289,-0.2864115693519767,0.958106681398965
2020,861.0,457.0,35.375,-24.375,24942.72194979802,0.6642302000252425,-0.6317206576976595,-0.77519611108289,-0.3674645999426898,0.9300375088075529
2021,862.0,457.0,35.625,-24.375,4502.677869495066,0.11990730714649046,-0.6317206576976595,-0.77519611108289,0.36914544480864514,-0.9293716374933266
2022,862.0,456.0,35.625,-24.125,29101.133844133128,0.7742919492663769,-0.6317206576976595,-0.77519611108289,-0.33273327661709134,0.9430209788926512
2023,862.0,455.0,35.625,-23.875,28209.98346738073,0.7499310683459193,-0.6317206576976595,-0.77519611108289,-0.20752834162601871,0.9782290056126707
2024,862.0,454.0,35.625,-23.625,28911.96380673518,0.7679331533135274,-0.9888288627522525,-0.1490552923853663,-0.31058067702433934,0.9505470230657203
2025,862.0,453.0,35.625,-23.375,27699.27407286833,0.735097871999629,-0.9888288627522525,-0.1490552923853663,0.03067217357837874,0.9995294981980162
2026,862.0,451.0,35.625,-22.875,27895.237087124675,0.7390600077837232,-0.9888288627522525,-0.1490552923853663,0.13187439875289328,0.9912664338882674
2027,862.0,452.0,35.625,-23.125,27895.337310658306,0.7396785052795516,-0.9888288627522525,-0.1490552923853663,0.13187439875289328,0.9912664338882674
2028,862.0,451.0,35.625,-22.875,27686.44392331252,0.7335282147829953,-0.9888288627522525,-0.1490552923853663,-0.0005577089343743702,0.9999998444803602
2029,862.0,450.0,35.625,-22.625,28194.257485320606,0.7463666781678829,-0.9888288627522525,-0.1490552923853663,0.203476845142568,0.9790797584930595
2030,862.0,449.0,35.625,-22.375,27921.901539580307,0.7385538851137846,-0.9888288627522525,-0.1490552923853663,0.1399201534303138,0.990162789981545
2031,862.0,448.0,35.625,-22.125,27903.599102525688,0.7374740191071767,-0.9888288627522525,-0.1490552923853663,0.13451371154785616,0.9909117323988147
